"legislator_id_number","party","state","year","ideology_score"
13415,"Republican","NJ",2011,0.031
13421,"Democrat","NJ",2011,-0.951
13423,"Democrat","NJ",2011,-0.927
13431,"Democrat","NJ",2011,-0.997
13433,"Democrat","NJ",2011,-0.932
13434,"Republican","NJ",2011,0.047
13437,"Democrat","NJ",2011,-0.848
13442,"Republican","NJ",2011,-0.089
13443,"Democrat","NJ",2011,-0.956
13444,"Republican","NJ",2011,0.182
13446,"Republican","NJ",2011,0.061
13448,"Republican","NJ",2011,0.033
13449,"Democrat","NJ",2011,-1.007
13452,"Republican","NJ",2011,0.312
13457,"Democrat","NJ",2011,-0.97
13460,"Democrat","NJ",2011,-0.928
13469,"Democrat","NJ",2011,-1.008
13475,"Democrat","NJ",2011,-1.001
13482,"Republican","NJ",2011,0.071
13483,"Democrat","NJ",2011,-0.91
13484,"Democrat","NJ",2011,-0.806
13485,"Democrat","NJ",2011,-0.927
13488,"Democrat","NJ",2011,-1.1
13491,"Republican","NJ",2011,-0.017
13494,"Republican","NJ",2011,0.049
13498,"Democrat","NJ",2011,-1.212
13500,"Democrat","NJ",2011,-1.064
13513,"Democrat","NJ",2011,-1.011
13525,"Democrat","NJ",2011,-1.009
13526,"Republican","NJ",2011,-0.093
13535,"Republican","NJ",2011,0.252
13536,"Democrat","NJ",2011,-1.115
13539,"Democrat","NJ",2011,-0.639
13542,"Democrat","NJ",2011,-0.844
13546,"Republican","NJ",2011,0.046
13551,"Democrat","NJ",2011,-0.925
13552,"Republican","NJ",2011,0.029
13554,"Democrat","NJ",2011,-0.897
13562,"Republican","NJ",2011,0.259
13565,"Republican","NJ",2011,0.006
13566,"Democrat","NJ",2011,-1.102
13568,"Democrat","NJ",2011,-0.982
13569,"Democrat","NJ",2011,-0.93
13570,"Democrat","NJ",2011,-1.108
13571,"Democrat","NJ",2011,-0.962
13573,"Republican","NJ",2011,0.024
13575,"Democrat","NJ",2011,-0.982
13580,"Democrat","NJ",2011,-0.957
13584,"Republican","NJ",2011,-0.005
13586,"Republican","NJ",2011,0.087
13587,"Republican","NJ",2011,0.074
13588,"Republican","NJ",2011,0.087
13589,"Democrat","NJ",2011,-1.001
13592,"Democrat","NJ",2011,-0.964
13593,"Democrat","NJ",2011,-0.968
13596,"Republican","NJ",2011,0.054
13602,"Democrat","NJ",2011,-1.057
13610,"Democrat","NJ",2011,-1.001
13614,"Democrat","NJ",2011,-0.893
13620,"Republican","NJ",2011,-0.023
13622,"Democrat","NJ",2011,-1.016
13625,"Democrat","NJ",2011,-1.151
13628,"Republican","NJ",2011,0.015
13632,"Democrat","NJ",2011,-0.989
13633,"Democrat","NJ",2011,-1.031
13634,"Democrat","NJ",2011,-1.19
13635,"Republican","NJ",2011,0.215
13640,"Democrat","NJ",2011,-1.03
13642,"Democrat","NJ",2011,-1.028
13643,"Republican","NJ",2011,0.013
13650,"Democrat","NM",2011,-1.507
13653,"Republican","NM",2011,1.479
13654,"Democrat","NM",2011,-1.706
13663,"Republican","NM",2011,1.127
13664,"Republican","NM",2011,1.04
13667,"Democrat","NM",2011,-0.863
13675,"Republican","NM",2011,1.664
13676,"Republican","NM",2011,1.157
13687,"Democrat","NM",2011,-0.704
13689,"Democrat","NM",2011,-1.472
13691,"Republican","NM",2011,0.417
13699,"Republican","NM",2011,0.651
13705,"Republican","NM",2011,1.326
13708,"Democrat","NM",2011,-0.879
13711,"Republican","NM",2011,0.545
13714,"Democrat","NM",2011,-1.457
13717,"Republican","NM",2011,1.538
13718,"Republican","NM",2011,1.52
13731,"Democrat","NM",2011,-0.875
13733,"Democrat","NM",2011,-1.672
13734,"Democrat","NM",2011,-1.126
13737,"Republican","NM",2011,0.598
13741,"Democrat","NM",2011,-1.109
13744,"Republican","NM",2011,1.2
13751,"Democrat","NM",2011,-1.541
13752,"Republican","NM",2011,0.921
13753,"Republican","NM",2011,1.083
13760,"Republican","NM",2011,1.262
13766,"Democrat","NM",2011,-0.44
13768,"Republican","NM",2011,1.4
13769,"Democrat","NM",2011,-0.363
13778,"Democrat","NM",2011,-0.272
13779,"Republican","NM",2011,1.167
13784,"Republican","NM",2011,0.981
13786,"Republican","NM",2011,0.796
13788,"Republican","NM",2011,1.959
13793,"Democrat","NM",2011,-1.383
13795,"Democrat","NM",2011,-0.895
13800,"Democrat","NM",2011,-1.09
13802,"Democrat","NM",2011,-1.204
13807,"Democrat","NM",2011,-1.22
13809,"Democrat","NM",2011,-1.094
13814,"Republican","NM",2011,0.459
13817,"Democrat","NM",2011,-1.354
13828,"Independent","NM",2011,0.095
13829,"Democrat","NM",2011,-0.817
13836,"Democrat","NM",2011,-0.714
13846,"Democrat","NM",2011,-1.299
13852,"Republican","NM",2011,1.022
13857,"Republican","NM",2011,0.569
13864,"Republican","NM",2011,0.969
13866,"Democrat","NM",2011,-0.893
13876,"Democrat","NM",2011,-0.799
13877,"Democrat","NM",2011,-0.969
13886,"Democrat","NM",2011,-1.182
13892,"Republican","NM",2011,0.73
13896,"Democrat","NM",2011,-1.231
13900,"Democrat","NM",2011,-1.373
13902,"Republican","NM",2011,1.396
13906,"Republican","NM",2011,0.457
13912,"Republican","NM",2011,0.619
13915,"Democrat","NM",2011,-1.066
13918,"Republican","NM",2011,1.355
13921,"Democrat","NM",2011,-1.071
13925,"Democrat","NM",2011,-0.965
13927,"Republican","NM",2011,0.334
13932,"Republican","NM",2011,0.84
13940,"Republican","NM",2011,1.012
13947,"Democrat","NV",2011,-0.652
13952,"Democrat","NV",2011,-0.609
13956,"Democrat","NV",2011,-0.706
13961,"Democrat","NV",2011,-0.742
13963,"Democrat","NV",2011,-0.743
13966,"Democrat","NV",2011,-0.76
13970,"Democrat","NV",2011,-0.694
13972,"Democrat","NV",2011,-0.769
13974,"Democrat","NV",2011,-0.977
13984,"Democrat","NV",2011,-0.664
13986,"Democrat","NV",2011,-0.643
13989,"Democrat","NV",2011,-1.075
13991,"Democrat","NV",2011,-0.635
13994,"Republican","NV",2011,1.159
13998,"Democrat","NV",2011,-0.956
14001,"Democrat","NV",2011,-0.809
14007,"Republican","NV",2011,0.857
14008,"Republican","NV",2011,0.529
14010,"Republican","NV",2011,0.542
14014,"Republican","NV",2011,0.848
14015,"Republican","NV",2011,0.648
14016,"Republican","NV",2011,0.803
14017,"Republican","NV",2011,0.769
14024,"Republican","NV",2011,0.56
14025,"Democrat","NV",2011,-0.688
14027,"Democrat","NV",2011,-0.751
14036,"Democrat","NV",2011,-0.506
14037,"Republican","NV",2011,0.758
14038,"Republican","NV",2011,0.728
14045,"Republican","NV",2011,0.84
14050,"Democrat","NV",2011,-0.86
14052,"Republican","NV",2011,1.029
14057,"Democrat","NV",2011,-0.418
14058,"Democrat","NV",2011,-0.884
14064,"Democrat","NV",2011,-0.545
14066,"Democrat","NV",2011,-0.612
14071,"Democrat","NV",2011,-1.059
14083,"Democrat","NV",2011,-0.821
14088,"Republican","NV",2011,0.696
14090,"Democrat","NV",2011,-0.608
14094,"Republican","NV",2011,0.574
14109,"Republican","NV",2011,0.57
14113,"Democrat","NY",2011,-1.428
14114,"Democrat","NY",2011,-1.297
14121,"Republican","NY",2011,0.019
14124,"Democrat","NY",2011,-1.56
14126,"Democrat","NY",2011,-1.664
14133,"Republican","NY",2011,-0.06
14137,"Democrat","NY",2011,-1.268
14140,"Democrat","NY",2011,-1.549
14142,"Democrat","NY",2011,-1.067
14143,"Republican","NY",2011,0.067
14147,"Republican","NY",2011,-0.32
14150,"Democrat","NY",2011,-1.281
14151,"Democrat","NY",2011,-1.323
14155,"Democrat","NY",2011,-1.075
14156,"Democrat","NY",2011,-1.595
14162,"Republican","NY",2011,-0.066
14164,"Republican","NY",2011,-0.1
14165,"Democrat","NY",2011,-0.998
14166,"Republican","NY",2011,-0.135
14167,"Democrat","NY",2011,-1.478
14168,"Democrat","NY",2011,-1.371
14172,"Republican","NY",2011,-0.372
14173,"Democrat","NY",2011,-1.377
14174,"Republican","NY",2011,-0.388
14176,"Democrat","NY",2011,-1.569
14181,"Democrat","NY",2011,-1.588
14184,"Republican","NY",2011,-0.346
14185,"Democrat","NY",2011,-1.681
14189,"Republican","NY",2011,0.145
14190,"Democrat","NY",2011,-1.411
14191,"Republican","NY",2011,-0.101
14193,"Republican","NY",2011,-0.284
14194,"Democrat","NY",2011,-0.754
14196,"Democrat","NY",2011,-1.495
14204,"Democrat","NY",2011,-1.384
14206,"Democrat","NY",2011,-0.694
14214,"Democrat","NY",2011,-1.783
14220,"Republican","NY",2011,-0.183
14222,"Democrat","NY",2011,-0.979
14232,"Democrat","NY",2011,-1.681
14239,"Republican","NY",2011,-0.051
14240,"Republican","NY",2011,0.282
14244,"Republican","NY",2011,0.772
14246,"Democrat","NY",2011,-0.535
14247,"Democrat","NY",2011,-0.91
14250,"Democrat","NY",2011,-1.032
14255,"Democrat","NY",2011,-2.234
14256,"Republican","NY",2011,-0.104
14259,"Democrat","NY",2011,-2.641
14265,"Republican","NY",2011,0.071
14269,"Democrat","NY",2011,-1.491
14270,"Republican","NY",2011,-0.006
14281,"Democrat","NY",2011,-0.59
14282,"Republican","NY",2011,0.18
14287,"Republican","NY",2011,0.204
14288,"Republican","NY",2011,0.114
14289,"Democrat","NY",2011,-1.921
14292,"Democrat","NY",2011,-1.438
14295,"Democrat","NY",2011,-1.182
14296,"Democrat","NY",2011,-1.645
14305,"Democrat","NY",2011,-1.213
14309,"Democrat","NY",2011,-1.811
14310,"Democrat","NY",2011,-1.861
14311,"Democrat","NY",2011,-1.689
14313,"Republican","NY",2011,-0.368
14318,"Republican","NY",2011,0.04
14321,"Republican","NY",2011,0.383
14323,"Democrat","NY",2011,-1.175
14326,"Democrat","NY",2011,-1.231
14329,"Republican","NY",2011,-0.246
14331,"Republican","NY",2011,0.03
14342,"Democrat","NY",2011,-1.394
14345,"Democrat","NY",2011,-1.259
14348,"Democrat","NY",2011,-1.522
14352,"Democrat","NY",2011,-1.453
14357,"Democrat","NY",2011,-1.141
14358,"Democrat","NY",2011,-1.484
14361,"Democrat","NY",2011,-1.452
14362,"Republican","NY",2011,-0.028
14363,"Republican","NY",2011,0.004
14364,"Democrat","NY",2011,-0.962
14367,"Democrat","NY",2011,-0.611
14368,"Democrat","NY",2011,-0.911
14370,"Democrat","NY",2011,-1.525
14372,"Republican","NY",2011,-0.065
14378,"Democrat","NY",2011,-1.568
14383,"Democrat","NY",2011,-1.602
14389,"Republican","NY",2011,-0.31
14390,"Democrat","NY",2011,-1.599
14392,"Republican","NY",2011,-0.398
14394,"Republican","NY",2011,0.046
14399,"Democrat","NY",2011,-1.723
14401,"Republican","NY",2011,-0.262
14402,"Republican","NY",2011,0.349
14403,"Democrat","NY",2011,-0.901
14404,"Democrat","NY",2011,-1.762
14408,"Republican","NY",2011,-0.079
14410,"Republican","NY",2011,-0.116
14413,"Democrat","NY",2011,-1.258
14415,"Democrat","NY",2011,-1.761
14416,"Republican","NY",2011,-0.057
14422,"Democrat","NY",2011,-1.655
14428,"Democrat","NY",2011,-1.495
14432,"Republican","NY",2011,-0.008
14435,"Democrat","NY",2011,-1.604
14439,"Republican","NY",2011,0.173
14444,"Democrat","NY",2011,-1.136
14445,"Democrat","NY",2011,-1.012
14448,"Democrat","NY",2011,-1.669
14449,"Democrat","NY",2011,-1.288
14459,"Democrat","NY",2011,-1.535
14462,"Republican","NY",2011,-0.262
14463,"Republican","NY",2011,-0.112
14464,"Republican","NY",2011,-0.284
14466,"Democrat","NY",2011,-0.921
14470,"Republican","NY",2011,-0.001
14471,"Democrat","NY",2011,-0.867
14475,"Democrat","NY",2011,-1.545
14476,"Democrat","NY",2011,-1.712
14478,"Democrat","NY",2011,-2.012
14481,"Democrat","NY",2011,-1.051
14482,"Democrat","NY",2011,-1.928
14483,"Democrat","NY",2011,-1.37
14486,"Democrat","NY",2011,-2.663
14488,"Democrat","NY",2011,-1.094
14491,"Republican","NY",2011,-0.351
14500,"Republican","NY",2011,-0.135
14501,"Democrat","NY",2011,-1.712
14502,"Democrat","NY",2011,-1.628
14503,"Democrat","NY",2011,-0.501
14505,"Democrat","NY",2011,-0.673
14518,"Democrat","NY",2011,-1.617
14520,"Democrat","NY",2011,-1.356
14525,"Republican","NY",2011,-0.155
14532,"Democrat","NY",2011,-0.868
14542,"Democrat","NY",2011,-1.395
14552,"Democrat","NY",2011,-1.142
14553,"Republican","NY",2011,-0.296
14554,"Republican","NY",2011,0.425
14557,"Independent","NY",2011,-0.618
14559,"Democrat","NY",2011,-1.128
14560,"Democrat","NY",2011,-1.694
14562,"Republican","NY",2011,-0.133
14581,"Democrat","NY",2011,-2.717
14582,"Democrat","NY",2011,-1.284
14584,"Democrat","NY",2011,-1.535
14588,"Democrat","NY",2011,-1.748
14592,"Democrat","NY",2011,-1.021
14595,"Republican","OH",2011,1.263
14597,"Republican","OH",2011,1.032
14599,"Republican","OH",2011,1.152
14600,"Republican","OH",2011,0.672
14602,"Democrat","OH",2011,-1.025
14605,"Democrat","OH",2011,-0.809
14609,"Republican","OH",2011,0.768
14612,"Democrat","OH",2011,-0.463
14615,"Republican","OH",2011,0.949
14620,"Republican","OH",2011,1.16
14626,"Republican","OH",2011,0.958
14628,"Republican","OH",2011,0.742
14636,"Republican","OH",2011,0.774
14638,"Democrat","OH",2011,-0.813
14642,"Republican","OH",2011,0.968
14647,"Republican","OH",2011,1.046
14648,"Republican","OH",2011,1.181
14649,"Democrat","OH",2011,-0.74
14652,"Republican","OH",2011,1.282
14656,"Republican","OH",2011,0.842
14662,"Republican","OH",2011,0.859
14665,"Democrat","OH",2011,-0.887
14669,"Democrat","OH",2011,-0.788
14670,"Democrat","OH",2011,-0.509
14675,"Democrat","OH",2011,-0.912
14678,"Republican","OH",2011,1.004
14681,"Republican","OH",2011,0.906
14689,"Republican","OH",2011,0.808
14694,"Democrat","OH",2011,-0.586
14696,"Republican","OH",2011,0.952
14706,"Republican","OH",2011,0.868
14708,"Democrat","OH",2011,-0.69
14710,"Republican","OH",2011,0.636
14717,"Democrat","OH",2011,-0.765
14718,"Democrat","OH",2011,-0.392
14724,"Democrat","OH",2011,-1.177
14733,"Democrat","OH",2011,-0.621
14736,"Republican","OH",2011,0.614
14737,"Democrat","OH",2011,-0.728
14741,"Republican","OH",2011,0.842
14743,"Republican","OH",2011,0.599
14744,"Democrat","OH",2011,-0.759
14749,"Republican","OH",2011,0.812
14750,"Republican","OH",2011,0.879
14751,"Democrat","OH",2011,-1.243
14752,"Republican","OH",2011,1.022
14756,"Republican","OH",2011,0.965
14757,"Republican","OH",2011,1.093
14763,"Republican","OH",2011,0.895
14766,"Democrat","OH",2011,-1.006
14768,"Republican","OH",2011,0.93
14769,"Republican","OH",2011,0.91
14772,"Republican","OH",2011,0.986
14773,"Republican","OH",2011,0.85
14775,"Republican","OH",2011,0.619
14780,"Republican","OH",2011,0.839
14783,"Republican","OH",2011,0.978
14792,"Republican","OH",2011,0.738
14805,"Republican","OH",2011,0.738
14811,"Democrat","OH",2011,-0.513
14812,"Republican","OH",2011,1.084
14818,"Republican","OH",2011,0.686
14820,"Democrat","OH",2011,-0.738
14825,"Democrat","OH",2011,-0.958
14827,"Democrat","OH",2011,-0.712
14830,"Republican","OH",2011,1.184
14832,"Democrat","OH",2011,-0.641
14838,"Republican","OH",2011,1.118
14841,"Republican","OH",2011,0.923
14843,"Republican","OH",2011,0.66
14844,"Republican","OH",2011,0.706
14847,"Republican","OH",2011,0.895
14850,"Democrat","OH",2011,-0.54
14862,"Democrat","OH",2011,-0.647
14871,"Democrat","OH",2011,-0.552
14877,"Democrat","OH",2011,-0.536
14884,"Democrat","OH",2011,-0.383
14894,"Republican","OH",2011,1.142
14895,"Democrat","OH",2011,-0.893
14896,"Democrat","OH",2011,-0.685
14902,"Democrat","OH",2011,-1.464
14907,"Democrat","OH",2011,-0.812
14915,"Republican","OH",2011,0.693
14919,"Republican","OH",2011,1.02
14921,"Republican","OH",2011,0.809
14940,"Republican","OH",2011,0.623
14941,"Republican","OH",2011,0.986
14953,"Republican","OH",2011,1.053
14954,"Democrat","OH",2011,-0.555
14955,"Republican","OH",2011,1.017
14959,"Republican","OH",2011,0.737
14962,"Republican","OH",2011,0.856
14964,"Republican","OH",2011,1.056
14965,"Republican","OH",2011,0.794
14968,"Democrat","OH",2011,-0.649
14978,"Democrat","OH",2011,-0.609
14981,"Democrat","OH",2011,-0.662
14990,"Republican","OH",2011,1.177
14996,"Republican","OH",2011,0.965
15002,"Republican","OH",2011,1.054
15007,"Democrat","OH",2011,-0.988
15018,"Democrat","OH",2011,-0.794
15021,"Democrat","OH",2011,-0.954
15028,"Republican","OH",2011,0.744
15029,"Democrat","OH",2011,-0.87
15040,"Republican","OK",2011,1.03
15046,"Republican","OK",2011,1.243
15053,"Republican","OK",2011,0.692
15058,"Republican","OK",2011,1.11
15061,"Republican","OK",2011,1.082
15077,"Democrat","OK",2011,-0.155
15078,"Republican","OK",2011,1.375
15085,"Democrat","OK",2011,-0.188
15090,"Republican","OK",2011,1.189
15092,"Republican","OK",2011,0.791
15096,"Republican","OK",2011,1.436
15101,"Democrat","OK",2011,0.071
15102,"Republican","OK",2011,1.192
15103,"Republican","OK",2011,1.334
15108,"Republican","OK",2011,0.976
15116,"Republican","OK",2011,1.237
15119,"Republican","OK",2011,1.109
15121,"Republican","OK",2011,1.318
15123,"Republican","OK",2011,1.036
15125,"Democrat","OK",2011,0.093
15136,"Republican","OK",2011,1.2
15142,"Republican","OK",2011,1.217
15143,"Republican","OK",2011,1.302
15152,"Democrat","OK",2011,-0.325
15157,"Democrat","OK",2011,-0.115
15159,"Republican","OK",2011,1.174
15167,"Republican","OK",2011,1.608
15170,"Democrat","OK",2011,-0.193
15172,"Republican","OK",2011,1.029
15182,"Republican","OK",2011,1.145
15185,"Democrat","OK",2011,-0.008
15187,"Republican","OK",2011,1.226
15191,"Democrat","OK",2011,-0.315
15196,"Democrat","OK",2011,-0.095
15198,"Republican","OK",2011,1.198
15202,"Republican","OK",2011,1.366
15206,"Republican","OK",2011,1.169
15207,"Republican","OK",2011,1.208
15209,"Republican","OK",2011,1.495
15211,"Republican","OK",2011,1.215
15215,"Republican","OK",2011,1.126
15217,"Democrat","OK",2011,-0.116
15228,"Republican","OK",2011,1.2
15232,"Democrat","OK",2011,0.016
15241,"Republican","OK",2011,1.254
15242,"Republican","OK",2011,1.189
15247,"Democrat","OK",2011,-0.495
15253,"Republican","OK",2011,1.33
15255,"Democrat","OK",2011,-0.109
15256,"Republican","OK",2011,1.361
15258,"Republican","OK",2011,1.156
15259,"Democrat","OK",2011,-0.362
15267,"Republican","OK",2011,1.306
15270,"Democrat","OK",2011,0.043
15271,"Democrat","OK",2011,-0.637
15273,"Republican","OK",2011,1.447
15274,"Republican","OK",2011,1.546
15278,"Republican","OK",2011,1.303
15280,"Republican","OK",2011,1.442
15283,"Republican","OK",2011,1.228
15286,"Republican","OK",2011,1.258
15287,"Republican","OK",2011,1.318
15289,"Republican","OK",2011,1.258
15295,"Republican","OK",2011,1.117
15296,"Republican","OK",2011,1.303
15302,"Democrat","OK",2011,-0.169
15307,"Democrat","OK",2011,0.007
15308,"Democrat","OK",2011,0.298
15310,"Republican","OK",2011,1.264
15314,"Democrat","OK",2011,-0.141
15316,"Republican","OK",2011,1.286
15320,"Republican","OK",2011,1.124
15323,"Republican","OK",2011,0.785
15325,"Democrat","OK",2011,-0.007
15328,"Republican","OK",2011,1.019
15329,"Republican","OK",2011,1.248
15333,"Democrat","OK",2011,0.03
15336,"Republican","OK",2011,1.162
15339,"Republican","OK",2011,1.318
15342,"Republican","OK",2011,1.314
15343,"Democrat","OK",2011,-0.073
15344,"Republican","OK",2011,1.197
15348,"Republican","OK",2011,1.323
15352,"Democrat","OK",2011,-0.748
15353,"Democrat","OK",2011,-0.122
15354,"Democrat","OK",2011,0.031
15356,"Democrat","OK",2011,0.029
15372,"Republican","OK",2011,1.086
15374,"Republican","OK",2011,1.026
15379,"Republican","OK",2011,1.175
15386,"Republican","OK",2011,1.134
15389,"Republican","OK",2011,1.143
15391,"Republican","OK",2011,1.272
15394,"Republican","OK",2011,1.084
15398,"Republican","OK",2011,1.316
15400,"Democrat","OK",2011,-0.211
15403,"Democrat","OK",2011,0.145
15404,"Republican","OK",2011,1.196
15410,"Republican","OK",2011,1.417
15414,"Democrat","OK",2011,-0.361
15426,"Republican","OK",2011,1.273
15436,"Democrat","OR",2011,-1.29
15437,"Democrat","OR",2011,-0.814
15438,"Democrat","OR",2011,-1.457
15442,"Republican","OR",2011,0.5
15443,"Republican","OR",2011,0.107
15446,"Democrat","OR",2011,-0.937
15449,"Democrat","OR",2011,-0.701
15457,"Democrat","OR",2011,-1.292
15461,"Republican","OR",2011,0.59
15462,"Democrat","OR",2011,-1.387
15468,"Democrat","OR",2011,-0.932
15472,"Democrat","OR",2011,-1.055
15476,"Democrat","OR",2011,-1.4
15487,"Republican","OR",2011,0.523
15494,"Republican","OR",2011,1.187
15498,"Republican","OR",2011,0.592
15499,"Democrat","OR",2011,-1.187
15500,"Democrat","OR",2011,-1.34
15504,"Republican","OR",2011,0.637
15509,"Democrat","OR",2011,-1.212
15510,"Republican","OR",2011,0.715
15513,"Democrat","OR",2011,-0.835
15519,"Democrat","OR",2011,-1.354
15521,"Republican","OR",2011,0.527
15522,"Democrat","OR",2011,-0.892
15524,"Republican","OR",2011,0.026
15532,"Republican","OR",2011,0.273
15536,"Democrat","OR",2011,-0.825
15537,"Democrat","OR",2011,-1.314
15538,"Republican","OR",2011,0.568
15556,"Democrat","OR",2011,-0.731
15571,"Democrat","OR",2011,-1.325
15574,"Democrat","OR",2011,-1.461
15576,"Republican","OR",2011,0.502
15582,"Democrat","OR",2011,-1.267
15584,"Republican","OR",2011,0.724
15588,"Democrat","OR",2011,-0.859
15591,"Democrat","OR",2011,-0.501
15599,"Republican","OR",2011,0.454
15600,"Democrat","OR",2011,-1.2
15605,"Republican","OR",2011,0.747
15615,"Republican","OR",2011,0.844
15616,"Republican","OR",2011,0.529
15619,"Democrat","OR",2011,-1.465
15628,"Republican","OR",2011,1.198
15634,"Republican","OR",2011,0.51
15639,"Republican","OR",2011,0.858
15642,"Democrat","OR",2011,-1.056
15647,"Republican","PA",2011,0.398
15656,"Republican","PA",2011,0.899
15657,"Republican","PA",2011,0.565
15661,"Democrat","PA",2011,-0.36
15664,"Republican","PA",2011,0.46
15667,"Republican","PA",2011,0.809
15673,"Republican","PA",2011,0.886
15682,"Republican","PA",2011,1.128
15683,"Republican","PA",2011,0.409
15686,"Republican","PA",2011,0.78
15688,"Democrat","PA",2011,-0.696
15689,"Democrat","PA",2011,-0.718
15690,"Democrat","PA",2011,-0.697
15691,"Democrat","PA",2011,-0.613
15693,"Democrat","PA",2011,-0.82
15695,"Republican","PA",2011,0.796
15697,"Republican","PA",2011,0.467
15698,"Democrat","PA",2011,-0.901
15700,"Democrat","PA",2011,-0.95
15703,"Democrat","PA",2011,-0.394
15705,"Democrat","PA",2011,-0.524
15706,"Democrat","PA",2011,-0.555
15711,"Democrat","PA",2011,-0.465
15713,"Republican","PA",2011,0.692
15716,"Republican","PA",2011,0.638
15720,"Republican","PA",2011,0.626
15722,"Democrat","PA",2011,-0.932
15726,"Democrat","PA",2011,-0.543
15735,"Democrat","PA",2011,-0.454
15736,"Democrat","PA",2011,-0.559
15738,"Republican","PA",2011,1.012
15741,"Republican","PA",2011,1.156
15742,"Democrat","PA",2011,-0.743
15743,"Republican","PA",2011,0.677
15744,"Democrat","PA",2011,-0.942
15745,"Republican","PA",2011,0.855
15747,"Democrat","PA",2011,-0.557
15750,"Democrat","PA",2011,-0.594
15751,"Democrat","PA",2011,-0.655
15752,"Republican","PA",2011,0.597
15754,"Democrat","PA",2011,-0.515
15755,"Democrat","PA",2011,-0.757
15756,"Republican","PA",2011,0.709
15758,"Democrat","PA",2011,-0.497
15760,"Republican","PA",2011,0.985
15762,"Democrat","PA",2011,-0.553
15763,"Democrat","PA",2011,-0.686
15764,"Democrat","PA",2011,-0.728
15765,"Republican","PA",2011,0.245
15770,"Democrat","PA",2011,-0.76
15773,"Republican","PA",2011,0.952
15779,"Republican","PA",2011,0.866
15780,"Republican","PA",2011,0.857
15783,"Republican","PA",2011,0.928
15784,"Democrat","PA",2011,-0.786
15785,"Republican","PA",2011,0.379
15786,"Republican","PA",2011,0.708
15787,"Democrat","PA",2011,-0.656
15794,"Republican","PA",2011,0.409
15802,"Republican","PA",2011,0.616
15808,"Democrat","PA",2011,-0.764
15809,"Democrat","PA",2011,-0.707
15812,"Republican","PA",2011,0.902
15814,"Democrat","PA",2011,-0.489
15817,"Republican","PA",2011,0.52
15818,"Democrat","PA",2011,-0.579
15819,"Democrat","PA",2011,-0.735
15820,"Democrat","PA",2011,-0.484
15822,"Democrat","PA",2011,-0.352
15824,"Republican","PA",2011,0.733
15825,"Republican","PA",2011,0.92
15826,"Republican","PA",2011,0.617
15828,"Republican","PA",2011,0.367
15830,"Democrat","PA",2011,-0.462
15835,"Republican","PA",2011,0.769
15836,"Republican","PA",2011,0.793
15842,"Republican","PA",2011,0.477
15844,"Republican","PA",2011,0.718
15845,"Democrat","PA",2011,-0.383
15846,"Democrat","PA",2011,-0.445
15847,"Democrat","PA",2011,-0.414
15848,"Republican","PA",2011,0.529
15849,"Democrat","PA",2011,-0.596
15850,"Republican","PA",2011,0.311
15851,"Republican","PA",2011,0.562
15856,"Republican","PA",2011,0.56
15858,"Republican","PA",2011,0.602
15859,"Republican","PA",2011,0.418
15862,"Republican","PA",2011,0.555
15863,"Republican","PA",2011,0.814
15865,"Democrat","PA",2011,-0.411
15869,"Republican","PA",2011,0.826
15875,"Democrat","PA",2011,-0.947
15877,"Democrat","PA",2011,-1.078
15880,"Republican","PA",2011,0.531
15882,"Republican","PA",2011,1.034
15883,"Democrat","PA",2011,-0.513
15884,"Democrat","PA",2011,-0.634
15885,"Republican","PA",2011,1.063
15886,"Republican","PA",2011,0.932
15889,"Republican","PA",2011,0.379
15894,"Democrat","PA",2011,-0.884
15896,"Republican","PA",2011,0.752
15897,"Democrat","PA",2011,-0.485
15898,"Democrat","PA",2011,-0.405
15900,"Republican","PA",2011,0.892
15902,"Democrat","PA",2011,-0.522
15908,"Republican","PA",2011,1.013
15920,"Democrat","PA",2011,-0.368
15927,"Republican","PA",2011,0.563
15928,"Democrat","PA",2011,-0.555
15930,"Republican","PA",2011,0.59
15931,"Republican","PA",2011,0.915
15933,"Democrat","PA",2011,-0.584
15935,"Democrat","PA",2011,-0.49
15936,"Republican","PA",2011,0.396
15937,"Republican","PA",2011,0.765
15939,"Republican","PA",2011,0.491
15940,"Democrat","PA",2011,-0.494
15944,"Democrat","PA",2011,-0.645
15957,"Republican","PA",2011,1.445
15958,"Republican","PA",2011,0.768
15959,"Republican","PA",2011,0.341
15961,"Republican","PA",2011,0.313
15963,"Republican","PA",2011,0.547
15966,"Republican","PA",2011,0.852
15967,"Republican","PA",2011,0.512
15968,"Democrat","PA",2011,-0.399
15971,"Republican","PA",2011,0.813
15974,"Democrat","PA",2011,-0.352
15975,"Democrat","PA",2011,-0.772
15977,"Democrat","PA",2011,-0.589
15978,"Republican","PA",2011,0.328
15979,"Republican","PA",2011,0.503
15981,"Democrat","PA",2011,-0.884
15984,"Democrat","PA",2011,-0.41
15987,"Republican","PA",2011,0.007
15988,"Democrat","PA",2011,-0.784
15989,"Republican","PA",2011,0.38
15991,"Republican","PA",2011,0.974
15997,"Democrat","PA",2011,-0.923
15998,"Democrat","PA",2011,-0.692
15999,"Republican","PA",2011,0.587
16000,"Democrat","PA",2011,-0.839
16001,"Republican","PA",2011,0.601
16002,"Republican","PA",2011,1.195
16006,"Democrat","PA",2011,-0.328
16007,"Republican","PA",2011,0.327
